"","ROR_id","name","GRID_id"
"2226","https://ror.org/05daj2k82","Mann+Hummel (Germany)","grid.471085.f"
"2227","https://ror.org/01bcadh60","Manroland (Germany)","grid.471088.2"
"2228","https://ror.org/01b44s469","Covestro (Germany)","grid.471150.6"
"2229","https://ror.org/02t2pyr24","Procter & Gamble (Germany)","grid.471168.d"
"2230","https://ror.org/03erscp63","Heidelberger Druckmaschinen (Germany)","grid.471219.8"
"2231","https://ror.org/04htqgq60","Heidenhain (Germany)","grid.471225.7"
"2232","https://ror.org/003ns5237","Lear (Germany)","grid.471230.3"
"2233","https://ror.org/041h6pr97","Voith (Germany)","grid.471294.d"
"2234","https://ror.org/05dbapj97","Schaeffler (Germany)","grid.471296.f"
"2235","https://ror.org/03e9gte70","Wikimedia Deutschland","grid.472187.f"
"2236","https://ror.org/00apjgf04","Schiller International University","grid.472378.d"
"2237","https://ror.org/04jm9wm67","MBN Research Center","grid.472574.7"
"2238","https://ror.org/02y910088","Medizinisches Laserzentrum Lübeck (Germany)","grid.472582.e"
"2239","https://ror.org/042jb2v70","IOT Labs","grid.472619.f"
"2240","https://ror.org/05f12dd47","Protemics (Germany)","grid.472694.a"
"2241","https://ror.org/003snev59","Volvo (Germany)","grid.472720.4"
"2242","https://ror.org/02tg5n396","Emerson (Germany)","grid.472722.6"
"2243","https://ror.org/027y4yw29","Abiomed (Germany)","grid.472723.7"
"2244","https://ror.org/042rb3y95","British American Tobacco (Germany)","grid.472727.3"
"2245","https://ror.org/00792x745","Amdocs (Germany)","grid.472729.d"
"2246","https://ror.org/03bvw9k90","Autoliv (Germany)","grid.472731.4"
"2247","https://ror.org/039wjmj68","Atlas Copco (Germany)","grid.472736.3"
"2248","https://ror.org/02vkk3485","Dover (Germany)","grid.472738.d"
"2249","https://ror.org/0076k6d95","Assa Abloy (Germany)","grid.472744.6"
"2250","https://ror.org/0355p2e87","Agilent Technologies (Germany)","grid.472745.7"
"2251","https://ror.org/02fwcwt37","Ametek (Germany)","grid.472750.3"
"2252","https://ror.org/002qjv549","Whirlpool (Germany)","grid.472751.2"
"2253","https://ror.org/04hbwba26","German Heart Centre","grid.472754.7"
"2254","https://ror.org/056bp6y70","Nuklearmedizinische Klinik des Klinikums rechts der Isar","grid.472756.5"
"2255","https://ror.org/042x1tp92","Fortiss","grid.472757.4"
"2256","https://ror.org/003kk8e92","Deutsches Textilforschungszentrum Nord-West","grid.472759.a"
"2257","https://ror.org/02raw4k91","Coloplast (Germany)","grid.472760.0"
"2258","https://ror.org/01btqj997","Salomon Ludwig Steinheim-Institut","grid.472762.2"
"2259","https://ror.org/05mmp2p33","Stryker (Germany)","grid.472763.3"
"2260","https://ror.org/04achrx04","AkzoNobel (Germany)","grid.472767.7"
"2261","https://ror.org/04zdhre16","Alcoa (Germany)","grid.472769.9"
"2262","https://ror.org/03m1q4162","Nordson (Germany)","grid.472774.5"
"2263","https://ror.org/02bcp9s34","Unilever (Germany)","grid.472775.4"
"2264","https://ror.org/016731f38","Zimmer Biomet (Germany)","grid.472779.8"
"2265","https://ror.org/058w9hg07","Andritz (Germany)","grid.472788.6"
"2266","https://ror.org/00xqjsc25","Arkema (Germany)","grid.472793.c"
"2267","https://ror.org/02f3pgg92","Brooks Automation (Germany)","grid.472796.9"
"2268","https://ror.org/05w362f32","BorgWarner (Germany)","grid.472801.8"
"2269","https://ror.org/026pdc066","Caterpillar (Germany)","grid.472809.0"
"2270","https://ror.org/00fmck729","Bharat Forge (Germany)","grid.472816.e"
"2271","https://ror.org/03gwmtg18","Gleason (Germany)","grid.472817.f"
"2272","https://ror.org/00w8f3q52","Vitec (Germany)","grid.472823.8"
"2273","https://ror.org/008558y11","Gemalto (Germany)","grid.472829.2"
"2274","https://ror.org/02x2gk324","Abbott (Germany)","grid.472830.a"
"2275","https://ror.org/00sjbw709","CNH Industrial (Germany)","grid.472832.8"
"2276","https://ror.org/046ry7m83","Alere (Germany)","grid.472845.8"
"2277","https://ror.org/03r33km95","Eaton (Germany)","grid.472851.d"
"2278","https://ror.org/04kz8hh27","Albemarle (Germany)","grid.472855.9"
"2279","https://ror.org/05ttsqg93","Medtronic (Germany)","grid.473020.2"
"2280","https://ror.org/02q11zr32","DMG Mori (Germany)","grid.473025.7"
"2281","https://ror.org/03cbf2j49","Danfoss (Germany)","grid.473029.b"
"2282","https://ror.org/0572qa274","Ecolab (Germany)","grid.473048.c"
"2283","https://ror.org/003p2k248","Pirelli (Germany)","grid.473051.4"
"2284","https://ror.org/00vfz8743","Honeywell (Germany)","grid.473058.d"
"2285","https://ror.org/00j8cdz25","Illinois Tool Works (Germany)","grid.473060.6"
"2286","https://ror.org/02vva9s75","EFD Induction (Germany)","grid.473061.7"
"2287","https://ror.org/03thg1m49","Electrolux (Germany)","grid.473066.0"
"2288","https://ror.org/02bcmhv69","Electrovaya (Germany)","grid.473071.6"
"2289","https://ror.org/05ec38531","Element Six (Germany)","grid.473074.3"
"2290","https://ror.org/03gsjv132","Sandvik (Germany)","grid.473078.f"
"2291","https://ror.org/009dxjw45","Faurecia (Germany)","grid.473081.9"
"2292","https://ror.org/051acq669","Raytheon (Germany)","grid.473082.a"
"2293","https://ror.org/01ffhf815","Flex (Germany)","grid.473083.b"
"2294","https://ror.org/039t7ab07","Frequentis (Germany)","grid.473086.e"
"2295","https://ror.org/03bq9hz14","Federal Mogul (Germany)","grid.473090.9"
"2296","https://ror.org/01chnvp81","Flow International Corporation (Germany)","grid.473092.b"
"2297","https://ror.org/04max0939","Fujitsu (Germany)","grid.473093.a"
"2298","https://ror.org/01vvkvt81","Sulzer (Germany)","grid.473094.d"
"2299","https://ror.org/00vexz648","Mahindra Forgings (Germany)","grid.473097.e"
"2300","https://ror.org/05fsqxg82","Exide Technologies (Germany)","grid.473102.3"
"2301","https://ror.org/05jgtkc28","Baxter (Germany)","grid.473105.4"
"2302","https://ror.org/02prth598","Nidec (Germany)","grid.473109.8"
"2303","https://ror.org/0272aey45","Glen Dimplex (Germany)","grid.473110.0"
"2304","https://ror.org/01gjjxa05","International Game Technology (Germany)","grid.473114.4"
"2305","https://ror.org/02c3f7x68","Hoerbiger (Germany)","grid.473128.b"
"2306","https://ror.org/05wstmm20","Horiba (Germany)","grid.473130.2"
"2307","https://ror.org/05jrmm111","Hexagon (Germany)","grid.473135.7"
"2308","https://ror.org/027g0hb56","Hitachi (Germany)","grid.473139.b"
"2309","https://ror.org/02stn1573","IHI Corporation (Germany)","grid.473147.2"
"2310","https://ror.org/024dzge57","Sunstar (Germany)","grid.473163.4"
"2311","https://ror.org/01gk2j051","Magna International (Germany)","grid.473166.1"
"2312","https://ror.org/048ss3773","Krüger (Germany)","grid.473172.4"
"2313","https://ror.org/0131hr478","Johnson Matthey (Germany)","grid.473173.5"
"2314","https://ror.org/05kt82m30","Isra Vision (Germany)","grid.473177.1"
"2315","https://ror.org/028kj2697","ITT (Germany)","grid.473178.e"
"2316","https://ror.org/0452qzk74","Desma (Germany)","grid.473182.b"
"2317","https://ror.org/00ynxc274","Kao Corporation (Germany)","grid.473184.d"
"2318","https://ror.org/05fzz0q30","Komet Group (Germany)","grid.473187.e"
"2319","https://ror.org/05j4xxv23","KRONOS (Germany)","grid.473190.8"
"2320","https://ror.org/05nz79105","MBDA (Germany)","grid.473197.f"
"2321","https://ror.org/031b6ch69","Legrand (Germany)","grid.473200.2"
"2322","https://ror.org/035vnjr65","Toshiba (Germany)","grid.473204.6"
"2323","https://ror.org/02g1g7v23","IDEX Corporation (Germany)","grid.473238.9"
"2324","https://ror.org/026x09x35","German Patent and Trade Mark Office (Germany)","grid.473252.5"
"2325","https://ror.org/04j55bg94","Bibliothek des Wissenschaftsparks Albert Einstein","grid.473257.0"
"2326","https://ror.org/04839sh14","Medizinische Hochschule Brandenburg Theodor Fontane","grid.473452.3"
"2327","https://ror.org/02tj98425","Aachener Institut für Bauschadensforschung und Angewandte Bauphysik","grid.473475.6"
"2328","https://ror.org/02nq6sy34","Akademie für Gesundheitsberufe","grid.473497.a"
"2329","https://ror.org/02xgrds91","Amedes MVZ Hamburg","grid.473502.7"
"2330","https://ror.org/02704zf98","Analytisches Laboratorium","grid.473505.0"
"2331","https://ror.org/00gj8pr18","Städtisches Klinikum Dessau","grid.473507.2"
"2332","https://ror.org/02k8pys83","Christophorus Kliniken","grid.473516.2"
"2333","https://ror.org/05j8qnr48","Federal Agency for Nature Conservation","grid.473522.5"
"2334","https://ror.org/01fhp6n41","Forschungsinstitut für Logistik","grid.473539.f"
"2335","https://ror.org/0354jg349","Collective Leadership Institute","grid.473545.4"
"2336","https://ror.org/02jj1fb93","Berlin Graduate School for Transnational Studies","grid.473548.9"
"2337","https://ror.org/05f23gs03","Université franco-allemande","grid.473550.0"
"2338","https://ror.org/00gj51q98","Frankfurter Institut für Nachhaltige Entwicklung","grid.473551.1"
"2339","https://ror.org/00pgdk225","Deutsche PalliativStiftung","grid.473553.3"
"2340","https://ror.org/01qgd7x17","Deutsche Schmerzgesellschaft","grid.473557.7"
"2341","https://ror.org/02fn9c498","Deutsches Beratungszentrum für Hygiene","grid.473559.9"
"2342","https://ror.org/01ank1e73","Deutsches Kupferinstitut Berufsverband","grid.473562.1"
"2343","https://ror.org/0535k0q10","German Hydrogen and Fuel-Cell Association","grid.473563.0"
"2344","https://ror.org/02652az59","Control Union Academy","grid.473564.7"
"2345","https://ror.org/015ktc526","Forschungsgemeinschaft Werkzeuge und Werkstoffe","grid.473569.a"
"2346","https://ror.org/03v2aht94","Franziskushospital Aachen","grid.473571.3"
"2347","https://ror.org/044ahzg50","Gazprom (Germany)","grid.473582.f"
"2348","https://ror.org/05gxhfq53","Hochschule der Polizei Rheinland Pfalz","grid.473583.e"
"2349","https://ror.org/05he96s21","Malteser Zentrale","grid.473584.9"
"2350","https://ror.org/01t3zke88","German Development Institute","grid.473589.4"
"2351","https://ror.org/04tenkb98","German Graduate School of Management and Law","grid.473592.e"
"2352","https://ror.org/01a2z2x66","Cologne Institute for Economic Research","grid.473597.b"
"2353","https://ror.org/02bgfav21","Institut für angewandte Arbeitswissenschaft","grid.473600.6"
"2354","https://ror.org/04fjdwh53","Institut für Krankenhaushygiene & Infektionsprävention","grid.473604.2"
"2355","https://ror.org/01hmams76","Klinik Friedenweiler","grid.473606.0"
"2356","https://ror.org/040b3ts84","Institut für Medien- und Kommunikationspolitik","grid.473610.7"
"2357","https://ror.org/00nm1ws09","Institut für Nachhaltiges Management","grid.473611.6"
"2358","https://ror.org/0070x6033","Klinik Preetz","grid.473612.5"
"2359","https://ror.org/037pq2a43","Klinikum Dortmund","grid.473616.1"
"2360","https://ror.org/01kkgy069","Klinikum Itzehoe","grid.473618.f"
"2361","https://ror.org/01vtpxj52","Institut für Stadtforschung und Strukturpolitik","grid.473620.4"
"2362","https://ror.org/01trdns33","Klinikum Magdeburg","grid.473621.5"
"2363","https://ror.org/02yz2ed22","Institut für Psychologische Psychotherapie","grid.473622.6"
"2364","https://ror.org/04z8qf553","HPO Research Group","grid.473623.7"
"2365","https://ror.org/00k01hv15","Regionalverbund kirchlicher Krankenhäuser","grid.473625.1"
"2366","https://ror.org/022b5tw91","Hans Böckler Foundation","grid.473628.c"
"2367","https://ror.org/02xwjjw58","Agaplesion Bethesda Krankenhaus","grid.473630.5"
"2368","https://ror.org/014vqnj59","Krankenhaus der Augustinerinnen","grid.473632.7"
"2369","https://ror.org/01nbps758","International University of Cooperative Education","grid.473636.3"
"2370","https://ror.org/04m3hsp39","Institute for Competitive Recruiting","grid.473646.4"
"2371","https://ror.org/02w72df16","Institut für Handelsforschung","grid.473648.a"
"2372","https://ror.org/055z45c63","Immanuel Krankenhaus","grid.473656.5"
"2373","https://ror.org/052qwkx28","Institut für Mikroökologie","grid.473667.7"
"2374","https://ror.org/00eq41n87","InLeaVe","grid.473684.a"
"2375","https://ror.org/00xy95422","Archiv der Jugendkulturen","grid.473688.6"
"2376","https://ror.org/05kvypp26","Medias Klinikum","grid.473689.7"
"2377","https://ror.org/01wvk2989","REFA Bundesverband","grid.473694.b"
"2378","https://ror.org/01bb7mj11","Ostalb-Klinikum Aalen","grid.473702.5"
"2379","https://ror.org/03aervg81","Klinik für Psychosomatik","grid.473703.4"
"2380","https://ror.org/04qva2v49","LVR-Klinik für Orthopädie Viersen","grid.473709.e"
"2381","https://ror.org/004qxzr21","Theodor Fliedner Foundation","grid.473737.3"
"2382","https://ror.org/028ttt579","Thüringer Landesanstalt für Landwirtschaft","grid.473739.d"
"2383","https://ror.org/03sygh166","Trust Management Institut","grid.473742.1"
"2384","https://ror.org/041y07v98","Städtische Kliniken Mönchengladbach","grid.473749.a"
"2385","https://ror.org/04rbcv404","Supply Chain Competence Center (Germany)","grid.473793.d"
"2386","https://ror.org/03k51ct10","UNESCO Institute for Lifelong Learning","grid.473814.d"
"2387","https://ror.org/05tyzry72","Werner-Wicker-Klinik","grid.473815.c"
"2388","https://ror.org/00mcmme34","Wirtschaftspsychologische Gesellschaft","grid.473824.e"
"2389","https://ror.org/03wz9xk91","Leibniz-Centre General Linguistics","grid.473828.2"
"2390","https://ror.org/0061vr059","Zentrum für Militärgeschichte und Sozialwissenschaften der Bundeswehr","grid.473830.b"
"2391","https://ror.org/039v0g264","Zentrum für Psychotherapie Wiesbaden","grid.473832.9"
"2392","https://ror.org/00yqk5t74","Lonza (Germany)","grid.473847.b"
"2393","https://ror.org/02qd93495","MacGregor (Germany)","grid.473849.5"
"2394","https://ror.org/017z4ep79","Maxim Integrated (Germany)","grid.473854.9"
"2395","https://ror.org/04a0gnr15","Alacris (Germany)","grid.473915.d"
"2396","https://ror.org/033sa9s17","Myriad (Germany)","grid.473925.e"
"2397","https://ror.org/00nc8dt74","ElringKlinger (Germany)","grid.473942.f"
"2398","https://ror.org/04mfben02","Eomap (Germany)","grid.473968.7"
"2399","https://ror.org/04zws1j77","Fabmatics (Germany)","grid.474003.4"
"2400","https://ror.org/00d0v0049","Max Planck Innovation","grid.474028.d"
"2401","https://ror.org/01rkqb281","Leibniz Institute for Research on Society and Space","grid.474040.3"
"2402","https://ror.org/027pe7w88","MunEDA (Germany)","grid.474042.1"
"2403","https://ror.org/010fzp376","Nanion (Germany)","grid.474052.0"
"2404","https://ror.org/00vawn972","Infrafrontier","grid.474101.7"
"2405","https://ror.org/0554hqk85","Singulus (Germany)","grid.474169.9"
"2406","https://ror.org/0272m3153","WestRock (Germany)","grid.474335.2"
"2407","https://ror.org/04r6h9t04","TE Connectivity (Germany)","grid.474336.1"
"2408","https://ror.org/05bqd9t64","Microchip Technology (Germany)","grid.474340.0"
"2409","https://ror.org/03fjbw519","Apple (Germany)","grid.474343.3"
"2410","https://ror.org/015c8af10","Mitsubishi Chemical (Germany)","grid.474346.6"
"2411","https://ror.org/007c37917","Moog (Germany)","grid.474347.7"
"2412","https://ror.org/04v71zy84","Toyoda Gosei (Germany)","grid.474349.9"
"2413","https://ror.org/03nkrqs25","OSI Systems (Germany)","grid.474352.3"
"2414","https://ror.org/043tqah33","Mitsubishi Heavy Industries (Germany)","grid.474359.8"
"2415","https://ror.org/00dmed338","Netzsch (Germany)","grid.474364.6"
"2416","https://ror.org/03zna3e03","Oerlikon (Germany)","grid.474370.3"
"2417","https://ror.org/05hxss661","NEC (Germany)","grid.474373.0"
"2418","https://ror.org/03xqv3p85","Takeda (Germany)","grid.474380.c"
"2419","https://ror.org/043wc6127","Northrop Grumman (Germany)","grid.474382.e"
"2420","https://ror.org/00zw8r556","Olympus (Germany)","grid.474385.9"
"2421","https://ror.org/05d6n5j65","Parker Hannifin (Germany)","grid.474399.4"
"2422","https://ror.org/00eqgtd35","Paion (Germany)","grid.474401.2"
"2423","https://ror.org/00gf6rd21","Ormazabal (Germany)","grid.474402.1"
"2424","https://ror.org/01zkeq752","Valeo (Germany)","grid.474403.0"
"2425","https://ror.org/02wwrgv75","Pfeiffer Vacuum (Germany)","grid.474408.b"
"2426","https://ror.org/0228gqj17","Pitney Bowes (Germany)","grid.474410.2"
"2427","https://ror.org/016sgt720","Morgan Advanced Materials (Germany)","grid.474415.7"
"2428","https://ror.org/05n6b2q68","Postnova Analytics (Germany)","grid.474427.6"
"2429","https://ror.org/031fvch84","Kirchhoff (Germany)","grid.474441.6"
"2430","https://ror.org/03967py46","Prysmian Group (Germany)","grid.474442.5"
"2431","https://ror.org/04p43ja26","ResMed (Germany)","grid.474445.2"
"2432","https://ror.org/05f5ss468","Excelitas Technologies (Germany)","grid.474456.0"
"2433","https://ror.org/01wbz2121","Rieter (Germany)","grid.474457.1"
"2434","https://ror.org/01gr8nm68","Rockwell Automation (Germany)","grid.474459.f"
"2435","https://ror.org/0090z5g12","Lhoist (Germany)","grid.474460.5"
"2436","https://ror.org/05txbz736","Saint-Gobain (Germany)","grid.474464.1"
"2437","https://ror.org/03fd82c91","Rohm (Germany)","grid.474468.d"
"2438","https://ror.org/04j80nh06","RUAG (Germany)","grid.474473.7"
"2439","https://ror.org/052sehq92","Teleflex (Germany)","grid.474479.d"
"2440","https://ror.org/0197y4k63","MinebeaMitsumi (Germany)","grid.474482.9"
"2441","https://ror.org/04k59vn11","Sasol (Germany)","grid.474483.8"
"2442","https://ror.org/01j4vgr28","Essilor (Germany)","grid.474484.f"
"2443","https://ror.org/05dhb9591","Saurer (Germany)","grid.474486.d"
"2444","https://ror.org/037ngs497","Schauenburg (Germany)","grid.474487.c"
"2445","https://ror.org/03z19e593","Schenck Process (Germany)","grid.474489.2"
"2446","https://ror.org/0442ypy80","Zodiac Aerospace (Germany)","grid.474500.2"
"2447","https://ror.org/03j79f182","Balfour Beatty (Germany)","grid.474501.3"
"2448","https://ror.org/01chd1z63","Joyson Safety Systems (Germany)","grid.474502.0"
"2449","https://ror.org/02pvszw76","Semikron (Germany)","grid.474504.6"
"2450","https://ror.org/05tawrz57","Megger (Germany)","grid.474505.7"
"2451","https://ror.org/002mban83","Sensient Technologies (Germany)","grid.474507.5"
"2452","https://ror.org/0063wfd54","First Sensor (Germany)","grid.474510.3"
"2453","https://ror.org/003x8h913","Eastman Chemical Company (Germany)","grid.474517.4"
"2454","https://ror.org/00ch15449","Somfy (Germany)","grid.474521.1"
"2455","https://ror.org/03ajfdb10","Meyer Burger Technology (Germany)","grid.474522.2"
"2456","https://ror.org/01hwrdv70","Silence Therapeutics (Germany)","grid.474530.1"
"2457","https://ror.org/05hh7s019","STMicroelectronics (Germany)","grid.474536.7"
"2458","https://ror.org/0140bnh63","Ineos (Germany)","grid.474684.d"
"2459","https://ror.org/00yck8s68","Mitsubishi Corporation (Germany)","grid.474695.d"
"2460","https://ror.org/00vg5ax74","TECE (Germany)","grid.474696.e"
"2461","https://ror.org/02zkwry50","Tektronix (Germany)","grid.474707.7"
"2462","https://ror.org/02zd56905","Tenneco (Germany)","grid.474710.1"
"2463","https://ror.org/00xfdbb04","Telefonica (Germany)","grid.474715.4"
"2464","https://ror.org/00p9kb710","Thorlabs (Germany)","grid.474725.7"
"2465","https://ror.org/002wxg772","Tsubaki (Germany)","grid.474727.5"
"2466","https://ror.org/01tk5k162","Trimble (Germany)","grid.474728.a"
"2467","https://ror.org/002qh8m50","Trelleborg (Germany)","grid.474729.b"
"2468","https://ror.org/0048he143","Össur (Germany)","grid.474731.2"
"2469","https://ror.org/018mj7168","Furukawa Electric (Germany)","grid.474732.1"
"2470","https://ror.org/02anmpm17","Varian Medical Systems (Germany)","grid.474736.5"
"2471","https://ror.org/04ccqwj03","Mitsubishi Electric (Germany)","grid.474748.c"
"2472","https://ror.org/02q83n633","Vossloh (Germany)","grid.474756.3"
"2473","https://ror.org/057devs37","Gentherm (Germany)","grid.474763.5"
"2474","https://ror.org/04vp8pb02","West Pharmaceuticals (Germany)","grid.474769.f"
"2475","https://ror.org/03pwzr890","Westinghouse Electric (Germany)","grid.474772.5"
"2476","https://ror.org/03g5wg622","YIT (Germany)","grid.474775.2"
"2477","https://ror.org/049ncrn81","Bausch Health (Germany)","grid.474776.1"
"2478","https://ror.org/045ns6h78","Woodward (Germany)","grid.474777.0"
"2479","https://ror.org/04w6x9t25","Zumtobel Group (Germany)","grid.474790.9"
"2480","https://ror.org/0275ehw53","Bremen Overseas Research & Development Association","grid.475025.1"
"2481","https://ror.org/02avpen06","Deutsche AIDS-Stiftung","grid.475144.7"
"2482","https://ror.org/00cgnt765","German Foundation for World Population","grid.475151.3"
"2483","https://ror.org/01dgjdp93","Hanseatic Institute of Technology","grid.475205.1"
"2484","https://ror.org/029rhq550","Max Planck Institute for Plasma Physics - Greifswald","grid.475228.e"
"2485","https://ror.org/050589e39","European Molecular Biology Laboratory","grid.475756.2"
"2486","https://ror.org/04wxnsj81","DataCite","grid.475826.a"
"2487","https://ror.org/01jdhsq12","AGO Research GmbH","grid.476001.4"
"2488","https://ror.org/03eyhgw20","AIO Studien gGmbH","grid.476005.0"
"2489","https://ror.org/05gja4j15","Menarini (Germany)","grid.476027.0"
"2490","https://ror.org/04zvyjw73","Apceth Biopharma (Germany)","grid.476030.6"
"2491","https://ror.org/02rn5zx43","Berufsverband Niedergelassener Gynäkologischer Onkologen","grid.476032.4"
"2492","https://ror.org/04vq36g59","Apocare Pharma (Germany)","grid.476035.3"
"2493","https://ror.org/00g9je304","Apogenix (Germany)","grid.476038.e"
"2494","https://ror.org/013ambk20","Apogepha Arzneimittel (Germany)","grid.476039.f"
"2495","https://ror.org/04dneqm75","Augenklinik Universitätsallee","grid.476041.0"
"2496","https://ror.org/03vtebn72","Biofrontera (Germany)","grid.476048.9"
"2497","https://ror.org/02qtztk24","Abnoba (Germany)","grid.476049.8"
"2498","https://ror.org/014rfma52","Biogen (Germany)","grid.476052.2"
"2499","https://ror.org/02yxsn987","ALK-Abelló (Germany)","grid.476088.5"
"2500","https://ror.org/03rkybp63","Heel (Germany)","grid.476093.f"
"2501","https://ror.org/00s784a62","Acino International (Germany)","grid.476100.4"
"2502","https://ror.org/020yp9q46","Bionorica (Germany)","grid.476113.6"
"2503","https://ror.org/04v3pva14","Almirall (Germany)","grid.476117.2"
"2504","https://ror.org/05gg6a906","advanceCOR (Germany)","grid.476132.5"
"2505","https://ror.org/02v4fpg03","Asklepios Fachkliniken München-Gauting","grid.476137.0"
"2506","https://ror.org/038v5jv72","Asklepios Klinik Sankt Augustin","grid.476138.f"
"2507","https://ror.org/05f8ejd38","Asklepios Kliniken Hamburg","grid.476141.1"
"2508","https://ror.org/02nph9e73","Amryt Pharma (Germany)","grid.476142.2"
"2509","https://ror.org/03v0txq34","Aeterna Zentaris (Germany)","grid.476147.7"
"2510","https://ror.org/01za0ff56","CellAct Pharma (Germany)","grid.476164.6"
"2511","https://ror.org/04rreza77","Bombastus-Werke (Germany)","grid.476168.a"
"2512","https://ror.org/059030y69","Codon (Germany)","grid.476187.b"
"2513","https://ror.org/036ezxy46","Dr. Franz Köhler Chemie (Germany)","grid.476197.a"
"2514","https://ror.org/01w6chh80","Kreussler (Germany)","grid.476210.6"
"2515","https://ror.org/05p6aq981","Dermapharm (Germany)","grid.476216.0"
"2516","https://ror.org/02d3g7b39","CytoTools (Germany)","grid.476217.1"
"2517","https://ror.org/03mspgn17","Klosterfrau Healthcare Group (Germany)","grid.476222.7"
"2518","https://ror.org/0451ek747","Deutsche Homöopathie-Union","grid.476223.6"
"2519","https://ror.org/05sh9vm75","Dr Falk Pharma (Germany)","grid.476229.c"
"2520","https://ror.org/02tv28881","Diabeteszentrum Bad Lauterberg","grid.476233.7"
"2521","https://ror.org/020my6q50","Dr. Kade Pharmazeutische Fabrik (Germany)","grid.476235.1"
"2522","https://ror.org/04tsv5127","DIAKO","grid.476237.3"
"2523","https://ror.org/035m97n77","Crolll (Germany)","grid.476239.d"
"2524","https://ror.org/03fhcmz08","Dr Ritsert Pharma (Germany)","grid.476240.3"
"2525","https://ror.org/043rrkc78","Dr Willmar Schwabe (Germany)","grid.476242.1"
"2526","https://ror.org/01zkemb37","MSD (Germany)","grid.476255.7"
"2527","https://ror.org/02q3n2241","CureVac (Germany)","grid.476259.b"
"2528","https://ror.org/00z8zhe66","Clinical Research Center for Hair and Skin Science","grid.476262.3"
"2529","https://ror.org/05yezgz95","Dolorgiet (Germany)","grid.476264.5"
"2530","https://ror.org/000m3hy37","Dr. August Wolff (Germany)","grid.476277.7"
"2531","https://ror.org/04pc85e11","Dynavax Technologies (Germany)","grid.476281.e"
"2532","https://ror.org/03t7vt528","Navitas Life Sciences (Germany)","grid.476292.c"
"2533","https://ror.org/049ag6g97","GWT-TUD (Germany)","grid.476295.b"
"2534","https://ror.org/00rz5wn10","Deutsche Stiftung für Chronisch Kranke","grid.476307.1"
"2535","https://ror.org/054rttv92","Society of Paediatric Oncology and Haematology","grid.476311.6"
"2536","https://ror.org/027jx1333","Gerolsteiner Brunnen (Germany)","grid.476312.5"
"2537","https://ror.org/04a1a4n63","Alfried Krupp Hospital","grid.476313.4"
"2538","https://ror.org/01vqcjq29","Evestra (Germany)","grid.476317.0"
"2539","https://ror.org/040hkyv45","Hannover Clinical Trial Center (Germany)","grid.476320.4"
"2540","https://ror.org/04279xj48","Forward Pharma (Germany)","grid.476321.5"
"2541","https://ror.org/00jz5wn21","Harras Pharma (Germany)","grid.476324.0"
"2542","https://ror.org/0473gwd77","Ensinger Mineral-Heilquellen (Germany)","grid.476336.3"
"2543","https://ror.org/01yrv0w88","Mineralbrunnen Überkingen Teinach Beteiligungs","grid.476337.2"
"2544","https://ror.org/004aq9x60","Glycotope (Germany)","grid.476351.2"
"2545","https://ror.org/05mrvzj62","Hennig Arzneimittel (Germany)","grid.476354.7"
"2546","https://ror.org/04cjdmd14","Grachtenhaus-Apotheke","grid.476356.5"
"2547","https://ror.org/04w0jj406","Hevert Arzneimittel (Germany)","grid.476363.3"
"2548","https://ror.org/00abnnq69","Hexal (Germany)","grid.476364.4"
"2549","https://ror.org/040v3rp82","Pohl Boskamp (Germany)","grid.476374.5"
"2550","https://ror.org/054k1z757","GALENpharma (Germany)","grid.476380.e"
"2551","https://ror.org/03ye20z12","HolsboerMaschmeyer NeuroChemie (Germany)","grid.476381.f"
"2552","https://ror.org/05j02j274","Homviora (Germany)","grid.476386.8"
"2553","https://ror.org/04bdk6464","Astellas Pharma (Germany)","grid.476389.7"
"2554","https://ror.org/00m8w3m39","Pfizer (Germany)","grid.476393.c"
"2555","https://ror.org/03f4jx570","Immungenetics (Germany)","grid.476401.0"
"2556","https://ror.org/04x0f8p22","Immunomedics (Germany)","grid.476411.1"
"2557","https://ror.org/05cfkkr16","Institut für Biomedizinische Analytik und NMR Imaging (Germany)","grid.476422.1"
"2558","https://ror.org/04g0t7770","InfectoPharm (Germany)","grid.476426.5"
"2559","https://ror.org/00fm1n282","Inflarx (Germany)","grid.476439.b"
"2560","https://ror.org/04041s104","Katholisches Klinikum Ruhrgebiet Nord GmbH","grid.476445.0"
"2561","https://ror.org/05y73pq15","Laves-Arzneimittel (Germany)","grid.476447.2"
"2562","https://ror.org/0574d2g06","LETI Pharma (Germany)","grid.476454.0"
"2563","https://ror.org/01h44t071","Therapeutische Drug Monitoring Kinder-und Jugendpsychiatrie","grid.476462.5"
"2564","https://ror.org/01spm3d88","Atrial Fibrillation NETwork","grid.476464.3"
"2565","https://ror.org/00j0wh784","IPPMed (Germany)","grid.476473.5"
"2566","https://ror.org/02e60zs41","Ipsen (Germany)","grid.476480.9"
"2567","https://ror.org/04fmf8z66","Mylan (Germany)","grid.476483.a"
"2568","https://ror.org/05e0gzh77","Medac (Germany)","grid.476484.d"
"2569","https://ror.org/03xa4xh46","Teva Pharmaceuticals (Germany)","grid.476491.9"
"2570","https://ror.org/0074y3h33","MetrioPharm (Germany)","grid.476495.d"
"2571","https://ror.org/02v1ywf39","MIB (Germany)","grid.476497.f"
